id,episode_id,index,text
Recap:Episode:Asparagus_1,Episode:Asparagus,1,lifelesson: Having manners makes us different to animals.
Recap:Episode:Asparagus_2,Episode:Asparagus,2,"The Heeler family is sitting at the table having dinner with Bandit trying to remind everyone to use their manners - Bluey asks why manners are necessary. Bandit says that it's because they're not animals, and Chilli gives Bluey a piece of ‘magic asparagus’ which she claims will turn everyone into animals."
Recap:Episode:Asparagus_3,Episode:Asparagus,3,"Bluey points the asparagus at her parents and Bingo to try to turn them into different animals, and they play along, while Bluey changes them each time they do something impolite. This results in an extravaganza of animal reenactments: donkey (Bandit), piglet (Bingo), chicken (Chilli), goat (Chilli), elephant (Bandit), meerkat (Bandit), mouse (Chilli), penguin (Bingo).... finally Bluey ""turns"" them all into peacocks in an attempt at some obedience."
Recap:Episode:Asparagus_4,Episode:Asparagus,4,"Unfortunately this doesn’t work for Bandit, the male ""peacock"", who performs a mating dance at Chilli. Bluey ""turns"" Chilli and Bingo into lions, and they scare Bandit outside up a tree before running off to stalk the neighbor. Bluey then has Bandit be a walrus, and he falls out of the tree making walrus sounds."
Recap:Episode:Asparagus_5,Episode:Asparagus,5,"After ""turning"" the stalking ""lions"" (who’ve hunted poor Lucky’s dad) into a parrot (Bingo) and a bunny (Chilli), Bluey hustles everyone inside to have some “manners” lessons. This ends in mayhem with Chilli being ""turned"" into a worm, Bandit as ""Daddy Walrus"" pretending to attempt to poo on the rug and Bingo as a bird eating the magic asparagus."
Recap:Episode:Asparagus_6,Episode:Asparagus,6,"In a last ditch attempt, Bluey gets everyone to the table and gets Bingo to say, “doggies” so that everyone can return to normal and continue eating dinner. Bluey has learned her lesson and displays beautiful manners, even offering to clean the kitchen. Unfortunately though, Bingo keeps pretending to be a bird and shouts, ""Chicken!"", causing Bandit to start acting like one."
Recap:Episode:Shaun_0,Episode:Shaun,0,"lifelesson: Emus make rubbish pets, and stay calm and controlled."
Recap:Episode:Shaun_1,Episode:Shaun,1,"Dad is laying on the couch with his favorite pastime - the newspaper - when the kids come to tell him they want a pet. Dad reminds them that pets are a lot of work, and besides, they already have a pet: Shaun (the hand emu)."
Recap:Episode:Shaun_2,Episode:Shaun,2,"It appears that Shaun is a cheeky pet (hand) emu who is hard to control as he “MARPs” at Bluey.
The girls decide he must be hungry so offer him some froot loops and sunflower seeds, both of which he spits over the floor. Bingo goes searching in the fridge and Shaun rushes to join her, apparently finding many things he wants to eat."
Recap:Episode:Shaun_3,Episode:Shaun,3,"Shaun now needs a bath after getting covered in food so the girls attempt to wash him in the sink before getting soap in his eyes. He hurtles down the hallway onto the couch, throwing cushions about in disarray."
Recap:Episode:Shaun_4,Episode:Shaun,4,"Luckily Mum arrives, calm and controlled, and tells Shaun to sit, which he does. But not before nipping her on the bottom! #goodonebandit
As punishment for his cheek, Mum tells the girls to take Shaun for a walk. “Well played” concedes Bandit to a victorious and slightly smug Chilli."
Recap:Episode:Shaun_5,Episode:Shaun,5,"On their walk, Shaun stops at a letterbox to throw the mail everywhere but Bluey successfully reprimands him. It seems all is back on track until poor old Lucky’s Dad appears and is attacked “Aaaarrrggghhhh Shanelle - Shaun’s back!”"
Recap:Episode:Shaun_6,Episode:Shaun,6,"Shaun is then distracted by an Ibis / Bin Chicken and races off after it, almost running into the prickle bush. Bluey, in a calm and controlled voice, tells Shaun to “STOP”, which he does to her and Bingos amazement. Finally, they have an under control pet emu so continue their walkies to the park."
Recap:Episode:Shaun_7,Episode:Shaun,7,"The girls tire Shaun out by playing fetch and getting him to take all of their friends for emu arm rides.
Back at home, the girls put him to bed and sing their beautiful lullaby. Shaun collapses and joins in with Bandits snoring."
Recap:Episode:Shaun_8,Episode:Shaun,8,"The next morning Chilli lets Bandit know that Shaun has gone for a long holiday out bush, buuuuuuuuttttttt.... he left his babies!."
Recap:Episode:Daddy_Putdown_0,Episode:Daddy_Putdown,0,bestbits: Bandits secret back / butt pocket for his phone...
Recap:Episode:Daddy_Putdown_1,Episode:Daddy_Putdown,1,"lifelesson: Babies LOOOOVVEEEE onesies, and subconsciously even, kids always absorb our love and affection."
Recap:Episode:Daddy_Putdown_2,Episode:Daddy_Putdown,2,Chilli is heading out to a Baby Shower for the night leaving Bandit to do dinner and put the kids to bed. As she leaves Bluey asks her not to go as she’ll miss her #mumguilt.
Recap:Episode:Daddy_Putdown_3,Episode:Daddy_Putdown,3,"To distract the girls from missing Chilli, Bandit pulls out a repertoire of #classicbandit games."
Recap:Episode:Daddy_Putdown_4,Episode:Daddy_Putdown,4,"First is ‘Follow the Leader’ where the girls actually DON’T follow the leader, resulting in many hysterical fits of giggles.
Then it’s onto the swing to play ‘Come Here’ and Go Away’ which even makes me giggle every time I see it."
Recap:Episode:Daddy_Putdown_5,Episode:Daddy_Putdown,5,"However, Bluey is still missing Mum and begs Dad to ring her (again). Bandit pulls out the old “I’m calling her..... It’s ringing....” trick that every parent EVERYWHERE uses in times of emergency (I’ve done this and been caught when my phone actually rings)."
Recap:Episode:Daddy_Putdown_6,Episode:Daddy_Putdown,6,"Bandit pretends to not know what a baby shower is (showering a dirty baby #faircall). As the girls explain it to him, Bluey gets the idea for her own game (much to Bandits visible relief). Short-lived relief though as Bingo asks her favorite “How does a baby get in there?” question (see #Takeaway), before being distracted by a swing twirl."
Recap:Episode:Daddy_Putdown_7,Episode:Daddy_Putdown,7,"Bluey sets up a baby shower with her toys and Bingo reprises her role as Snowdrop the Toddler while Bluey, playing the Mum, re-enacts the earlier events and kisses her goodbye."
Recap:Episode:Daddy_Putdown_8,Episode:Daddy_Putdown,8,"The game successfully keeps Bluey distracted - playing games like guess the sex. I was however, waiting for the pregnant-lady-obstacle-course Bingo suggested and will definitely be implementing that at any future baby showers."
Recap:Episode:Daddy_Putdown_9,Episode:Daddy_Putdown,9,"Dad and Bingo make tempura battered prawns for dinner, and by the time it’s ready, everyone is happy."
Recap:Episode:Daddy_Putdown_10,Episode:Daddy_Putdown,10,"Mum arrives home later that night to kiss the girls good night (and Bluey's faint smile shows us that she DID feel her goodnight kiss). 
Bandit is lying on the floor, alluding to the fact there may have been one more episode of missing Mum he had to console Bluey for. #imnotcryingyouare"
Recap:Episode:Verandah_Santa_0,Episode:Verandah_Santa,0,"The extended Heeler family are lying around on the floor when Bluey tries to sneak a look at the presents. Bandit reminds her that Santa only comes to children who are nice. Bluey tells Muffin that Santa comes in via the verandah instead of a chimney, so Bingo suggests a game of Verandah Santa. On the rush to the bedroom, Muffin accidentally nuts Stripe, but apologises profusely so that Santa will still bring presents."
Recap:Episode:Verandah_Santa_1,Episode:Verandah_Santa,1,"Bandit pretends to tuck Bluey, Bingo and Muffin into bed and then sneaks off to become Verandah Santa, leaving a gift under each of their pillows. After the pretend wake up and finding of gifts, Bingo swipes her pencil case from Bluey. Bandit makes Bingo apologize to Bluey, but Bluey refuses. She eventually apologizes after Bingo and Muffin tell her that Santa gives presents to nice kids."
Recap:Episode:Verandah_Santa_2,Episode:Verandah_Santa,2,"During her turn as Verandah Santa, Bluey startles Bandit, Bingo and Muffin by waking them up with her ninja-styled Ho-ho-ho’s. After the three plead to Bluey to accept their apologies for spoiling, she accepts and gives them the presents. Shortly after, Socks comes to join in. Bingo decides to let her be her reindeer assistant."
Recap:Episode:Verandah_Santa_3,Episode:Verandah_Santa,3,"While Bingo is having her turn at Santa, Socks accidentally bites Bluey on the hand when she picks her up (she’s only copying Bandit, who picks up Bingo, mistaking her for a teddy bear). Bandit explains that Socks is too young to understand due to being only a baby and that they have to teach her right and wrong. Bluey, in an act of revenge, volunteers to be Santa. During her turn, Bluey leaves gifts for everyone, but refuses to leave one for Socks."
Recap:Episode:Verandah_Santa_4,Episode:Verandah_Santa,4,"Socks runs off upset as Bluey goes to sulk in the living room. Chilli and Bandit then come in and ask her to apologize to Socks and tell her that getting presents isn’t the reason to be nice to people. They take her outside to show the devastated Socks huddled up in the garden under the reindeer decorations. Bandit tells Bluey how she would feel if Socks did the same thing to her. Guilt-ridden by the thought and feeling bad for she did to her cousin, she apologizes to Socks for her mistreatment towards her and getting mad with her and she is forgiven with a lick on the hand by Socks."
Recap:Episode:Verandah_Santa_5,Episode:Verandah_Santa,5,The episode ends in a pillow fight after everyone tricks Bandit (sinister plotting) while he is acting as Verandah Santa.
Recap:Episode:Dance_Mode_0,Episode:Dance_Mode,0,lifelesson: Sometimes our outside voice says yes when our inside voice means no.
